"Data","GJGB10 Index"
2004-12-07,5.67760668444533e-05
2004-12-08,5.65804567512863e-05
2004-12-09,5.55631294298982e-05
2004-12-10,5.49369527118984e-05
2004-12-13,5.39975030754776e-05
2004-12-14,5.39583545332196e-05
2004-12-15,5.41932400174995e-05
2004-12-16,5.41149463946833e-05
2004-12-17,5.53283246929924e-05
2004-12-20,5.47412523038976e-05
2004-12-21,5.37234552004124e-05
2004-12-22,5.32144591325869e-05
2004-12-23,5.32144591324851e-05
2004-12-24,5.35668479514364e-05
2004-12-27,5.53674597766545e-05
2004-12-28,5.65022100252651e-05
2004-12-29,5.63457119623654e-05
2004-12-30,5.67760668444912e-05
2005-01-03,0.000113555357210534
2005-01-04,5.53283246931679e-05
2005-01-05,5.5328324693126e-05
2005-01-06,5.53674597765865e-05
2005-01-07,5.57196582338375e-05
2005-01-10,5.57587894740987e-05
2005-01-11,5.5171780513707e-05
2005-01-12,5.39975030754711e-05
2005-01-13,5.43889673442735e-05
2005-01-14,5.48978133990273e-05
2005-01-17,5.51717805137964e-05
2005-01-18,5.39975030755954e-05
2005-01-19,5.36060003405718e-05
2005-01-20,5.35276951771824e-05
2005-01-21,5.34102345463284e-05
2005-01-24,5.36060003406778e-05
2005-01-25,5.28620391436653e-05
2005-01-26,5.30186740984633e-05
2005-01-27,5.28228794428589e-05
2005-01-28,5.1843761814454e-05
2005-01-31,5.24312612646337e-05
2005-02-01,5.14520473811196e-05
2005-02-02,5.04334095841882e-05
2005-02-03,5.18437618143065e-05
2005-02-04,5.2470424814847e-05
2005-02-07,5.21571056350963e-05
2005-02-11,0.000217690228332631
2005-02-14,5.71281408127142e-05
2005-02-15,5.76757495988484e-05
2005-02-16,5.60718255604138e-05
2005-02-17,5.56413946008529e-05
2005-02-18,5.61500807393556e-05
2005-02-21,5.73237240193729e-05
2005-02-22,5.66978239595543e-05
2005-02-23,5.55631294298571e-05
2005-02-24,5.55631294298613e-05
2005-02-25,5.65413335802042e-05
2005-02-28,5.81059608514146e-05
2005-03-02,0.000118326970689828
2005-03-03,5.96699739365462e-05
2005-03-04,6.02172335042428e-05
2005-03-07,5.9552694248831e-05
2005-03-08,5.92790282187092e-05
2005-03-09,5.91617370227819e-05
2005-03-10,5.83014960651784e-05
2005-03-11,5.86534352700106e-05
2005-03-14,5.94745058726518e-05
2005-03-15,5.81059608513015e-05
2005-03-16,5.81059608514957e-05
2005-03-17,5.61500807393797e-05
2005-03-18,5.63457119623926e-05
2005-03-21,5.63457119625578e-05
2005-03-22,5.63457119623824e-05
2005-03-23,5.57587894740309e-05
2005-03-24,5.47803931544317e-05
2005-03-25,5.42715321020098e-05
2005-03-28,5.41932400175532e-05
2005-03-29,5.34102345462571e-05
2005-03-30,5.35668479512428e-05
2005-03-31,5.24312612646349e-05
2005-04-01,5.27837193573031e-05
2005-04-04,5.26270751655418e-05
2005-04-06,0.000108819946616504
2005-04-07,5.41540933986333e-05
2005-04-08,5.39583545329994e-05
2005-04-11,5.39975030755993e-05
2005-04-12,5.32144591325646e-05
2005-04-13,5.34102345461391e-05
2005-04-14,5.32144591325145e-05
2005-04-15,5.17654220087524e-05
2005-04-18,5.04725927769635e-05
2005-04-19,5.08644035127516e-05
2005-04-20,4.9649664793591e-05
2005-04-21,5.03942260060076e-05
2005-04-22,5.12170002342717e-05
2005-04-25,5.02374878394189e-05
2005-04-26,4.98456154453618e-05
2005-04-27,4.9884804419174e-05
2005-04-28,4.910095169454e-05
2005-04-29,4.91009516945522e-05
2005-05-02,4.89049644151299e-05
2005-05-03,4.89049644152425e-05
2005-05-04,4.89049644153436e-05
2005-05-06,9.72634780100468e-05
2005-05-09,5.0825224172903e-05
2005-05-10,5.10602944326305e-05
2005-05-11,5.0472592776887e-05
2005-05-12,5.0825224173003e-05
2005-05-13,5.06685029611264e-05
2005-05-16,5.16479094115828e-05
2005-05-17,5.14128738197488e-05
2005-05-18,5.04725927769581e-05
2005-05-19,5.00807435069197e-05
2005-05-20,5.023748783953e-05
2005-05-23,5.1256175721691e-05
2005-05-24,4.98848044192962e-05
2005-05-25,4.84737584625424e-05
2005-05-26,4.91009516945229e-05
2005-05-27,4.94537045045728e-05
2005-05-30,4.90617550099318e-05
2005-05-31,4.92577345770312e-05
2005-06-01,4.82777403279899e-05
2005-06-02,4.82385355441049e-05
2005-06-03,4.91009516944645e-05
2005-06-07,9.81651079399491e-05
2005-06-08,4.89049644152163e-05
2005-06-09,4.83169447266108e-05
2005-06-10,4.83561487391393e-05
2005-06-13,4.91401479936525e-05
2005-06-14,4.91009516944801e-05
2005-06-15,4.92969293338209e-05
2005-06-16,5.12170002341297e-05
2005-06-17,5.16870806624266e-05
2005-06-20,5.10211170190464e-05
2005-06-21,5.12561757217481e-05
2005-06-22,5.02766729591726e-05
2005-06-23,4.86697669537822e-05
2005-06-24,4.79248833821302e-05
2005-06-27,4.69053432963215e-05
2005-06-28,4.76896280560238e-05
2005-06-29,4.67092479812773e-05
2005-06-30,4.6317028395869e-05
2005-07-01,4.65131430148641e-05
2005-07-04,4.8316944726609e-05
2005-07-05,4.8669766953681e-05
2005-07-06,4.94928973335929e-05
2005-07-07,4.87089674946876e-05
2005-07-08,4.79248833822086e-05
2005-07-11,4.89049644154191e-05
2005-07-12,4.9100951694464e-05
2005-07-13,4.9884804419122e-05
2005-07-14,4.96888556952248e-05
2005-07-15,5.04334095841811e-05
2005-07-18,5.04334095840707e-05
2005-07-19,5.0511775584366e-05
2005-07-20,5.02766729590502e-05
2005-07-21,4.9884804419432e-05
2005-07-22,4.88657658023635e-05
2005-07-25,4.9610473506996e-05
2005-07-26,5.00807435069814e-05
2005-07-27,5.16087377756908e-05
2005-07-28,5.16087377757888e-05
2005-07-29,5.17654220087232e-05
2005-08-01,5.33710802329561e-05
2005-08-02,5.41540933985383e-05
2005-08-03,5.42323862520169e-05
2005-08-04,5.49760916399372e-05
2005-08-05,5.47803931542633e-05
2005-08-08,5.56805266095402e-05
2005-08-09,5.59544399102358e-05
2005-08-10,5.70499048416808e-05
2005-08-11,5.90444423737146e-05
2005-08-12,5.71281408126297e-05
2005-08-16,0.000116332600123975
2005-08-17,5.65413335801194e-05
2005-08-18,5.63065864862537e-05
2005-08-19,5.59544399104546e-05
2005-08-22,5.82623897901107e-05
2005-08-23,5.75192976255974e-05
2005-08-24,5.61500807395138e-05
2005-08-25,5.65413335802568e-05
2005-08-26,5.57196582336629e-05
2005-08-29,5.3801756516888e-05
2005-08-30,5.43498226479636e-05
2005-08-31,5.31753028952493e-05
2005-09-01,5.24312612645477e-05
2005-09-02,5.22354377398518e-05
2005-09-05,5.28228794430817e-05
2005-09-06,5.22354377399115e-05
2005-09-07,5.24312612645365e-05
2005-09-08,5.28228794430917e-05
2005-09-09,5.32144591323813e-05
2005-09-12,5.40366512332323e-05
2005-09-13,5.42323862520305e-05
2005-09-14,5.40366512332439e-05
2005-09-15,5.37626060510541e-05
2005-09-16,5.37626060509504e-05
2005-09-20,0.000107958763500625
2005-09-21,5.48195336205659e-05
2005-09-22,5.4232386252029e-05
2005-09-23,5.41932400174716e-05
2005-09-26,5.53674597767179e-05
2005-09-27,5.55631294300471e-05
2005-09-28,5.71281408124839e-05
2005-09-29,5.86925377074519e-05
2005-09-30,5.8457917327429e-05
2005-10-04,0.000121258598437045
2005-10-05,5.96699739365273e-05
2005-10-06,5.86925377073196e-05
2005-10-07,5.98654324112904e-05
2005-10-10,5.99045229557609e-05
2005-10-11,6.08034996393672e-05
2005-10-12,6.07644179143679e-05
2005-10-13,6.20148430221663e-05
2005-10-14,6.20148430220009e-05
2005-10-17,6.20148430222499e-05
2005-10-18,6.18194899654659e-05
2005-10-19,5.9669973936619e-05
2005-10-20,6.01390581680042e-05
2005-10-21,5.96699739366971e-05
2005-10-24,5.94745058724518e-05
2005-10-25,6.0060881298062e-05
2005-10-26,6.14287551146561e-05
2005-10-27,6.00608812979184e-05
2005-10-28,5.99436131164034e-05
2005-10-31,6.11942958098359e-05
2005-11-01,6.23273879917316e-05
2005-11-02,6.19757731768346e-05
2005-11-03,6.19367029490033e-05
2005-11-04,6.35773227546383e-05
2005-11-07,6.41630947188059e-05
2005-11-08,6.3108643169106e-05
2005-11-09,6.18194899655397e-05
2005-11-10,6.22101865012254e-05
2005-11-11,6.20148430222146e-05
2005-11-14,5.99827028937077e-05
2005-11-15,5.81059608513169e-05
2005-11-16,5.94354111089788e-05
2005-11-17,5.80277440787168e-05
2005-11-18,5.77148616322993e-05
2005-11-21,5.84970216837449e-05
2005-11-22,5.83014960654296e-05
2005-11-23,5.83014960651773e-05
2005-11-24,5.68934282907013e-05
2005-11-25,5.71281408125241e-05
2005-11-28,5.77148616322083e-05
2005-11-29,5.7675749598995e-05
2005-11-30,5.67369455940047e-05
2005-12-01,5.7480183672188e-05
2005-12-02,5.96699739367664e-05
2005-12-05,6.20148430220668e-05
2005-12-06,6.1624127329846e-05
2005-12-07,6.08425809817603e-05
2005-12-08,6.04126651345808e-05
2005-12-09,6.15850536532698e-05
2005-12-12,6.31867602619204e-05
2005-12-13,6.24055204033998e-05
2005-12-14,6.09989025159875e-05
2005-12-15,5.96699739363946e-05
2005-12-16,6.04517503104835e-05
2005-12-19,6.08425809817016e-05
2005-12-20,6.02563205972389e-05
2005-12-21,6.12333733188783e-05
2005-12-22,6.12333733188159e-05
2005-12-23,6.12333733186578e-05
2005-12-26,6.02563205973307e-05
2005-12-27,5.90835409736938e-05
2005-12-28,6.02563205973951e-05
2005-12-29,5.9630881090935e-05
2006-01-02,0.000116606391195117
2006-01-03,5.83014960653425e-05
2006-01-04,5.71281408126328e-05
2006-01-05,5.69325480045088e-05
2006-01-06,5.71281408125788e-05
2006-01-09,5.71281408126412e-05
2006-01-10,5.65413335801659e-05
2006-01-11,5.75192976255316e-05
2006-01-12,5.72846081460146e-05
2006-01-13,5.74801836723558e-05
2006-01-16,5.76757495987947e-05
2006-01-17,5.65413335803298e-05
2006-01-18,5.68934282904294e-05
2006-01-19,5.86925377073852e-05
2006-01-20,5.83014960652624e-05
2006-01-23,5.69325480044742e-05
2006-01-24,5.6932548004443e-05
2006-01-25,5.79104160405135e-05
2006-01-26,5.96308810908886e-05
2006-01-27,6.10379819415705e-05
2006-01-31,0.000123447426867532
2006-02-01,6.14287551144753e-05
2006-02-02,6.16241273299845e-05
2006-02-03,6.26008447295844e-05
2006-02-06,6.16241273297966e-05
2006-02-07,6.21320502590731e-05
2006-02-08,6.19757731770636e-05
2006-02-09,6.16241273297613e-05
2006-02-10,6.31867602621637e-05
2006-02-13,6.13896795220244e-05
2006-02-14,6.31867602621512e-05
2006-02-15,6.20148430220014e-05
2006-02-16,6.16241273299071e-05
2006-02-17,5.9865432411357e-05
2006-02-20,6.02563205973747e-05
2006-02-21,6.04517503104457e-05
2006-02-22,6.00608812980575e-05
2006-02-23,6.12333733187652e-05
2006-02-24,6.27961594806957e-05
2006-02-27,6.33820462939198e-05
2006-02-28,6.2796159480667e-05
2006-03-02,0.000128134930780056
2006-03-03,6.41630947188677e-05
2006-03-06,6.47487805758342e-05
2006-03-07,6.5139189989067e-05
2006-03-08,6.33820462938598e-05
2006-03-09,6.33820462937351e-05
2006-03-10,6.53343803511674e-05
2006-03-13,6.68955591003474e-05
2006-03-14,6.63101887525386e-05
2006-03-15,6.80660418544482e-05
2006-03-16,6.82610888875476e-05
2006-03-17,6.7831972810224e-05
2006-03-20,6.8456126372986e-05
2006-03-21,6.84561263728401e-05
2006-03-22,6.82610888875575e-05
2006-03-23,6.78319728101615e-05
2006-03-24,6.82610888875705e-05
2006-03-27,6.68955591004176e-05
2006-03-28,6.72077214576369e-05
2006-03-29,7.00160826487422e-05
2006-03-30,7.04059763056958e-05
2006-03-31,7.00160826487275e-05
2006-04-03,7.293935550689e-05
2006-04-04,7.29393555067694e-05
2006-04-05,7.25107430127977e-05
2006-04-06,7.38743500271157e-05
2006-04-07,7.40691129381798e-05
2006-04-10,7.40691129381077e-05
2006-04-11,7.44586102019509e-05
2006-04-12,7.42638663295949e-05
2006-04-13,7.62498073601307e-05
2006-04-14,7.75732183383407e-05
2006-04-17,7.74175457426162e-05
2006-04-18,7.71840254436077e-05
2006-04-19,7.4263866329612e-05
2006-04-20,7.50817266365273e-05
2006-04-21,7.52764305394152e-05
2006-04-24,7.44975578342408e-05
2006-04-25,7.56658098035695e-05
2006-04-26,7.66390915154706e-05
2006-04-27,7.80012866184922e-05
2006-04-28,7.58604851667771e-05
2006-05-02,0.00015012998518919
2006-05-03,7.58604851666967e-05
2006-05-04,7.58604851668463e-05
2006-05-08,0.000153673103450816
2006-05-09,7.73786266429586e-05
2006-05-10,7.85849419847128e-05
2006-05-11,7.75343007596614e-05
2006-05-12,7.83514900977943e-05
2006-05-15,7.89350941700493e-05
2006-05-16,7.73786266430471e-05
2006-05-17,7.56658098036493e-05
2006-05-18,7.66390915153393e-05
2006-05-19,7.52764305393875e-05
2006-05-22,7.19261971148341e-05
2006-05-23,7.09907452622845e-05
2006-05-24,7.21600257651063e-05
2006-05-25,7.3290004164735e-05
2006-05-26,7.31731247074196e-05
2006-05-29,7.37185328431864e-05
2006-05-30,7.26276419021211e-05
2006-06-01,0.000148415526471133
2006-06-02,7.52764305393398e-05
2006-06-05,7.34847956411604e-05
2006-06-07,0.000150168851696574
2006-06-08,7.33289632219031e-05
2006-06-09,7.25886759866641e-05
2006-06-12,7.2237965599074e-05
2006-06-13,7.01720446900366e-05
2006-06-14,7.00160826488172e-05
2006-06-15,7.00160826486234e-05
2006-06-16,7.1380543558593e-05
2006-06-19,7.17703037238158e-05
2006-06-20,7.3445838107701e-05
2006-06-21,7.29393555067998e-05
2006-06-22,7.33289632218013e-05
2006-06-23,7.39133033709283e-05
2006-06-26,7.508172663654e-05
2006-06-27,7.50817266366416e-05
2006-06-28,7.52764305393173e-05
2006-06-29,7.56658098036123e-05
2006-06-30,7.58604851667536e-05
2006-07-03,7.75732183384105e-05
2006-07-04,7.74175457424566e-05
2006-07-05,7.80012866187033e-05
2006-07-06,7.80012866185944e-05
2006-07-07,7.70283376405431e-05
2006-07-10,7.77288848524711e-05
2006-07-11,7.73786266429732e-05
2006-07-12,7.62498073600102e-05
2006-07-13,7.53153701782676e-05
2006-07-14,7.26666074362724e-05
2006-07-18,0.000144520100251825
2006-07-19,7.27445373614912e-05
2006-07-20,7.1341565444967e-05
2006-07-21,7.15754284070577e-05
2006-07-24,7.31341641265301e-05
2006-07-25,7.3913303370921e-05
2006-07-26,7.33289632217293e-05
2006-07-27,7.39133033709182e-05
2006-07-28,7.58994190979079e-05
2006-07-31,7.58215508551976e-05
2006-08-01,7.56658098036144e-05
2006-08-02,7.42638663295663e-05
2006-08-03,7.34847956411576e-05
2006-08-04,7.37185328432341e-05
2006-08-07,7.21989958727725e-05
2006-08-08,7.21600257650436e-05
2006-08-09,7.23548724917501e-05
2006-08-10,7.46922902850991e-05
2006-08-11,7.24717759540471e-05
2006-08-14,7.40691129381401e-05
2006-08-16,0.000145377435745338
2006-08-17,7.19651695093898e-05
2006-08-18,7.309520316432e-05
2006-08-21,7.16923547408763e-05
2006-08-22,7.09907452623739e-05
2006-08-23,7.09907452621831e-05
2006-08-24,7.09517633353309e-05
2006-08-25,6.73247760365934e-05
2006-08-28,6.63101887524069e-05
2006-08-29,6.72467400327347e-05
2006-08-30,6.5490525756288e-05
2006-08-31,6.41630947187628e-05
2006-09-01,6.4943990064395e-05
2006-09-04,6.61540754675267e-05
2006-09-05,6.65053217576427e-05
2006-09-06,6.73247760366194e-05
2006-09-07,6.71296831610946e-05
2006-09-08,6.80270313019928e-05
2006-09-11,6.57247323904617e-05
2006-09-12,6.67784919106857e-05
2006-09-13,6.59198940700187e-05
2006-09-14,6.60760165309723e-05
2006-09-15,6.55295611513532e-05
2006-09-18,6.54905257562002e-05
2006-09-19,6.70516433360616e-05
2006-09-20,6.6154075467522e-05
2006-09-21,6.68955591003162e-05
2006-09-22,6.41630947188432e-05
2006-09-25,6.4319286032371e-05
2006-09-26,6.36554306591693e-05
2006-09-27,6.51391899889985e-05
2006-09-28,6.51782288266232e-05
2006-09-29,6.59198940699813e-05
2006-10-02,6.82610888877253e-05
2006-10-04,0.000134458921139672
2006-10-09,0.000202104945621343
2006-10-10,6.78319728100826e-05
2006-10-11,6.86511543115644e-05
2006-10-12,6.88851752372362e-05
2006-10-13,6.96261508347527e-05
2006-10-16,7.07958318126406e-05
2006-10-17,7.08348152653259e-05
2006-10-18,7.09907452624282e-05
2006-10-19,7.10297268079293e-05
2006-10-20,7.09907452622347e-05
2006-10-23,7.23548724917475e-05
2006-10-24,7.17703037237561e-05
2006-10-25,7.07958318126877e-05
2006-10-26,6.88461727039828e-05
2006-10-27,6.8495132724265e-05
2006-10-30,6.81050520250798e-05
2006-10-31,6.76759191411814e-05
2006-11-01,6.76759191410669e-05
2006-11-02,6.74808434591178e-05
2006-11-03,6.75198593595497e-05
2006-11-06,6.94311706162357e-05
2006-11-07,6.94701674231804e-05
2006-11-08,6.80270313020398e-05
2006-11-09,6.72467400326865e-05
2006-11-10,6.64272697023597e-05
2006-11-13,6.54905257561825e-05
2006-11-14,6.80660418543391e-05
2006-11-15,6.70906634397534e-05
2006-11-16,6.70906634397763e-05
2006-11-17,6.7597890014374e-05
2006-11-20,6.62711610046074e-05
2006-11-21,6.62711610047532e-05
2006-11-22,6.57247323904258e-05
2006-11-23,6.57637654913414e-05
2006-11-24,6.54905257562574e-05
2006-11-27,6.57247323903691e-05
2006-11-28,6.51391899892123e-05
2006-11-29,6.65053217575815e-05
2006-11-30,6.51391899890054e-05
2006-12-01,6.33039330298871e-05
2006-12-04,6.39287962674249e-05
2006-12-05,6.35773227545262e-05
2006-12-06,6.50220711818331e-05
2006-12-07,6.61150461902742e-05
2006-12-08,6.68955591002295e-05
2006-12-11,6.52953430438534e-05
2006-12-12,6.47487805758053e-05
2006-12-13,6.35382682280628e-05
2006-12-14,6.42021431212262e-05
2006-12-15,6.57247323904939e-05
2006-12-18,6.65053217578139e-05
2006-12-19,6.50611111667323e-05
2006-12-20,6.37725896450155e-05
2006-12-21,6.34601580266476e-05
2006-12-22,6.29524043885242e-05
2006-12-26,0.000124775832190148
2006-12-27,6.47487805759043e-05
2006-12-28,6.57247323903844e-05
2007-01-02,0.00019894375767272
2007-01-03,6.63101887526243e-05
2007-01-04,6.7870985272632e-05
2007-01-05,6.76369047688116e-05
2007-01-08,6.76759191411262e-05
2007-01-09,6.84561263728664e-05
2007-01-10,6.92361808552626e-05
2007-01-11,6.84561263729667e-05
2007-01-12,6.86511543114251e-05
2007-01-15,6.86511543115554e-05
2007-01-16,6.86511543115851e-05
2007-01-17,6.65443472118599e-05
2007-01-18,6.76369047687712e-05
2007-01-19,6.55295611514144e-05
2007-01-22,6.5178228826581e-05
2007-01-23,6.52953430437966e-05
2007-01-24,6.55295611513258e-05
2007-01-25,6.56856989076299e-05
2007-01-26,6.65443472118006e-05
2007-01-29,6.80660418543878e-05
2007-01-30,6.74808434591141e-05
2007-01-31,6.70906634397398e-05
2007-02-01,6.74418271766126e-05
2007-02-02,6.80660418544183e-05
2007-02-05,6.78709852726144e-05
2007-02-06,6.86511543115698e-05
2007-02-07,6.86511543114068e-05
2007-02-08,6.84561263729723e-05
2007-02-09,6.6895559100182e-05
2007-02-12,6.68955591003694e-05
2007-02-13,6.86511543116497e-05
2007-02-14,6.82610888875006e-05
2007-02-15,6.88461727041642e-05
2007-02-16,6.7285758225545e-05
2007-02-20,0.000135005251443734
2007-02-21,6.68565370857541e-05
2007-02-22,6.55685961640188e-05
2007-02-23,6.61150461903155e-05
2007-02-26,6.55295611513287e-05
2007-02-27,6.47487805758574e-05
2007-02-28,6.43973793930256e-05
2007-03-02,0.00013102434391388
2007-03-05,6.41240459335717e-05
2007-03-06,6.43192860323875e-05
2007-03-07,6.41630947189097e-05
2007-03-08,6.39678469661361e-05
2007-03-09,6.35773227544951e-05
2007-03-12,6.37725896450353e-05
2007-03-13,6.35382682282867e-05
2007-03-14,6.20148430220838e-05
2007-03-15,6.27570972964589e-05
2007-03-16,6.24055204031827e-05
2007-03-19,6.23664543890564e-05
2007-03-20,6.18194899655886e-05
2007-03-21,6.18585613429548e-05
2007-03-22,6.12333733188782e-05
2007-03-23,6.35773227545442e-05
2007-03-26,6.51391899891036e-05
2007-03-27,6.47878232386558e-05
2007-03-28,6.6115046190232e-05
2007-03-29,6.51001507693227e-05
2007-03-30,6.52953430438344e-05
2007-04-02,6.51391899889632e-05
2007-04-03,6.53343803511421e-05
2007-04-04,6.66614212812664e-05
2007-04-05,6.61150461902836e-05
2007-04-06,6.59198940699476e-05
2007-04-09,6.65053217576105e-05
2007-04-10,6.65053217576772e-05
2007-04-11,6.494399006443e-05
2007-04-12,6.59198940700577e-05
2007-04-13,6.57247323904792e-05
2007-04-16,6.70516433361604e-05
2007-04-17,6.68565370857098e-05
2007-04-18,6.74418271767898e-05
2007-04-19,6.62321328744823e-05
2007-04-20,6.66614212811992e-05
2007-04-23,6.65053217578069e-05
2007-04-24,6.61150461901206e-05
2007-04-25,6.51391899891751e-05
2007-04-26,6.53343803510231e-05
2007-04-27,6.41240459336904e-05
2007-04-30,6.53343803511686e-05
2007-05-02,0.000127861648298109
2007-05-03,6.42802387780318e-05
2007-05-04,6.43583329040707e-05
2007-05-07,6.50611111668708e-05
2007-05-08,6.51782288264877e-05
2007-05-09,6.58418305453601e-05
2007-05-10,6.59198940698896e-05
2007-05-11,6.50611111668525e-05
2007-05-14,6.57247323905751e-05
2007-05-15,6.62711610045509e-05
2007-05-16,6.57637654913788e-05
2007-05-17,6.41630947187615e-05
2007-05-18,6.47487805759933e-05
2007-05-21,6.52172672814339e-05
2007-05-22,6.47097375302386e-05
2007-05-23,6.64662959212362e-05
2007-05-25,0.000135200311145068
2007-05-28,6.8222080244842e-05
2007-05-29,6.91971817580483e-05
2007-05-30,6.86121494876492e-05
2007-05-31,6.89631791581043e-05
2007-06-01,7.00940644324336e-05
2007-06-04,7.09517633353171e-05
2007-06-05,7.23548724917372e-05
2007-06-07,0.000146039836631895
2007-06-08,7.46143984467203e-05
2007-06-11,7.52764305394503e-05
2007-06-12,7.60551510186264e-05
2007-06-13,7.75732183384247e-05
2007-06-14,7.72229464438664e-05
2007-06-15,7.63665966004644e-05
2007-06-18,7.46533445560807e-05
2007-06-19,7.60551510185866e-05
2007-06-20,7.46922902849012e-05
2007-06-21,7.59383526488412e-05
2007-06-22,7.48870132187983e-05
2007-06-25,7.46922902849992e-05
2007-06-26,7.42638663296514e-05
2007-06-27,7.37185328430421e-05
2007-06-28,7.57047456372171e-05
2007-06-29,7.38743500271907e-05
2007-07-02,7.44586102019505e-05
2007-07-03,7.38353963021811e-05
2007-07-04,7.48870132189205e-05
2007-07-05,7.58604851666212e-05
2007-07-06,7.6249807360145e-05
2007-07-09,7.67947945288164e-05
2007-07-10,7.73397071637276e-05
2007-07-11,7.41080643778623e-05
2007-07-12,7.50038424113452e-05
2007-07-13,7.62498073601209e-05
2007-07-16,7.62498073600565e-05
2007-07-18,0.000150986844394109
2007-07-19,7.50817266365211e-05
2007-07-20,7.43417650207326e-05
2007-07-23,7.31341641262866e-05
2007-07-24,7.35627095654563e-05
2007-07-25,7.33289632217176e-05
2007-07-26,7.33289632218801e-05
2007-07-27,7.04059763055713e-05
2007-07-30,7.13805435587694e-05
2007-07-31,7.07958318125081e-05
2007-08-01,6.93921734274687e-05
2007-08-02,7.1146669156974e-05
2007-08-03,6.99770911844671e-05
2007-08-06,6.86121494875207e-05
2007-08-07,6.80660418543009e-05
2007-08-08,6.92361808554253e-05
2007-08-09,7.00160826488598e-05
2007-08-10,6.74808434591291e-05
2007-08-13,6.72857582256249e-05
2007-08-14,6.70516433360088e-05
2007-08-16,0.000130204508458542
2007-08-17,6.24055204032711e-05
2007-08-20,6.27961594806673e-05
2007-08-21,6.17413460606072e-05
2007-08-22,6.2171118571532e-05
2007-08-23,6.31086431690635e-05
2007-08-24,6.29133437359896e-05
2007-08-27,6.38897451859349e-05
2007-08-28,6.39678469661629e-05
2007-08-29,6.26008447295512e-05
2007-08-30,6.20148430219962e-05
2007-08-31,6.34992133189441e-05
2007-09-03,6.47878232385999e-05
2007-09-04,6.39287962674061e-05
2007-09-05,6.41240459335682e-05
2007-09-06,6.37335370327224e-05
2007-09-07,6.27961594807467e-05
2007-09-10,5.98654324113541e-05
2007-09-11,6.05299195113844e-05
2007-09-12,5.97872501720736e-05
2007-09-13,6.04126651347448e-05
2007-09-14,6.10770609834132e-05
2007-09-17,6.10379819413591e-05
2007-09-18,6.04517503105754e-05
2007-09-19,6.27961594807212e-05
2007-09-20,6.43583329041248e-05
2007-09-21,6.6310188752618e-05
2007-09-27,0.000266984270710359
2007-09-28,6.63101887525594e-05
2007-10-01,6.57247323905601e-05
2007-10-02,6.65443472118954e-05
2007-10-04,0.000134341851795248
2007-10-05,6.70516433361296e-05
2007-10-08,6.70516433361271e-05
2007-10-09,6.76759191410647e-05
2007-10-10,6.82610888876241e-05
2007-10-11,6.86121494875472e-05
2007-10-12,6.72857582253863e-05
2007-10-15,6.84561263730376e-05
2007-10-16,6.70516433359828e-05
2007-10-17,6.51391899891581e-05
2007-10-18,6.47097375303516e-05
2007-10-19,6.33820462937147e-05
2007-10-22,6.24055204034332e-05
2007-10-23,6.26008447293898e-05
2007-10-24,6.20148430222678e-05
2007-10-25,6.26399084458356e-05
2007-10-26,6.39678469659747e-05
2007-10-29,6.35773227546828e-05
2007-10-30,6.37335370325018e-05
2007-10-31,6.33820462938749e-05
2007-11-01,6.57247323904465e-05
2007-11-02,6.26399084459556e-05
2007-11-05,6.24055204031353e-05
2007-11-06,6.20148430221401e-05
2007-11-07,6.18194899655352e-05
2007-11-08,6.08425809816181e-05
2007-11-09,6.04517503105891e-05
2007-11-12,5.98654324111748e-05
2007-11-13,5.86925377072587e-05
2007-11-14,6.00608812979464e-05
2007-11-15,5.92790282189101e-05
2007-11-16,5.81059608513419e-05
2007-11-19,5.79104160404208e-05
2007-11-20,5.80668526568096e-05
2007-11-21,5.66978239595803e-05
2007-11-22,5.61500807395286e-05
2007-11-23,5.61500807394215e-05
2007-11-26,5.86925377073361e-05
2007-11-27,5.90835409736869e-05
2007-11-28,5.86925377072172e-05
2007-11-29,5.88489436185448e-05
2007-11-30,5.82232831312477e-05
2007-12-03,5.73628395083738e-05
2007-12-04,5.57587894740105e-05
2007-12-05,5.90444423737857e-05
2007-12-06,6.15850536531509e-05
2007-12-07,6.2014843022188e-05
2007-12-10,6.18194899655701e-05
2007-12-11,6.26008447295557e-05
2007-12-12,5.99436131163256e-05
2007-12-13,5.98263414833768e-05
2007-12-14,6.12333733187835e-05
2007-12-17,6.13506035461111e-05
2007-12-18,6.08034996394857e-05
2007-12-20,0.000119108869933037
2007-12-21,6.14287551145607e-05
2007-12-24,6.14287551146706e-05
2007-12-26,0.000124228829781753
2007-12-27,6.13896795220204e-05
2007-12-28,5.94745058727115e-05
2008-01-02,0
2008-01-03,0
2008-01-04,0
2008-01-07,5.79104160404653e-05
2008-01-08,5.79104160405321e-05
2008-01-09,5.81059608513454e-05
2008-01-10,5.69325480044801e-05
2008-01-11,5.63457119623044e-05
2008-01-14,5.63457119626155e-05
2008-01-15,5.63457119622585e-05
2008-01-16,5.47803931544875e-05
2008-01-17,5.56022622073753e-05
2008-01-18,5.51326435077547e-05
2008-01-21,5.41540933984841e-05
2008-01-22,5.22354377398475e-05
2008-01-23,5.30186740983953e-05
2008-01-24,5.49760916399276e-05
2008-01-25,5.84970216837474e-05
2008-01-28,5.57587894741802e-05
2008-01-29,5.81059608511829e-05
2008-01-30,5.65413335803772e-05
2008-01-31,5.67369455938545e-05
