"Data","HEX Index"
2004-05-31,0.00696146205086259
2004-06-01,-0.00753646373623627
2004-06-02,6.65640021875973e-05
2004-06-03,0.00154166359353324
2004-06-04,0.013756623259991
2004-06-07,0.0160823091056308
2004-06-08,0.000599840275089629
2004-06-09,0.00685220361431081
2004-06-10,-0.00212025020683257
2004-06-11,0.00764391530812415
2004-06-14,-0.0142698779916824
2004-06-15,0.00419275862911989
2004-06-16,-0.00385180547947597
2004-06-17,-0.00473954332797983
2004-06-18,0.0077088357816268
2004-06-21,0.0021722481375758
2004-06-22,-0.00696461074599498
2004-06-23,0.0064292935122902
2004-06-24,0.00656200363551688
2004-06-28,0.00463562438493801
2004-06-29,-0.00119437355536649
2004-06-30,0.00791465932553338
2004-07-01,0.00416182997610108
2004-07-02,-0.0109632495690519
2004-07-05,-0.00118599698516138
2004-07-06,-0.00772673847313446
2004-07-07,-0.00385703310215411
2004-07-08,0.0065722468379223
2004-07-09,0.00350594991005942
2004-07-12,-0.0079146895742235
2004-07-13,-0.00246874972854178
2004-07-14,-0.00890148282576356
2004-07-15,-0.0528342204641665
2004-07-16,-0.0034489987884905
2004-07-19,-0.00899954946401114
2004-07-20,0.00660336950314099
2004-07-21,0.0113807087841231
2004-07-22,-0.0181134749417346
2004-07-23,-0.000556285366875844
2004-07-26,0.00163969876176423
2004-07-27,0.00405499017228066
2004-07-28,-0.00237455523832491
2004-07-29,0.0123208519267496
2004-07-30,0.00445068972731194
2004-08-02,-0.00277212028495332
2004-08-03,0.0072841060104502
2004-08-04,-0.00666260537045251
2004-08-05,0.00215756505483492
2004-08-06,-0.0246682604664537
2004-08-09,-0.00826063620694869
2004-08-10,0.00980438863110168
2004-08-11,-0.00450076428072698
2004-08-12,-0.00877873086583582
2004-08-13,0.00411555688150953
2004-08-16,0.00779360284622682
2004-08-17,0.0126375350097706
2004-08-18,0.000707320487099326
2004-08-19,0.00578697659845875
2004-08-20,-0.00449651126352894
2004-08-23,0.0137031973506284
2004-08-24,-0.00115390481020299
2004-08-25,-0.00183587160671869
2004-08-26,0.00975833605166109
2004-08-27,0.000547537177774371
2004-08-30,-0.00107623383825111
2004-08-31,-0.0070815787647595
2004-09-01,0.0037885754220768
2004-09-02,0.0122663979479663
2004-09-03,0.00895935709825428
2004-09-06,0.0057225376494543
2004-09-07,0.000643912706127814
2004-09-08,0.00356330526420862
2004-09-09,0.0249043064325616
2004-09-10,0.00326680715959356
2004-09-13,0.00645533519548246
2004-09-14,-0.00253673807750263
2004-09-15,-0.00414687865648021
2004-09-16,0.00490885529157665
2004-09-17,0.00587182401378298
2004-09-20,0.00261535779120202
2004-09-21,-0.00212604170928968
2004-09-22,-0.0061422647615111
2004-09-23,-0.00925228728506736
2004-09-24,0.00236330321076082
2004-09-27,-0.00624746829526691
2004-09-28,-0.00367554196824392
2004-09-29,0.00965635408380022
2004-09-30,0.00136109081211762
2004-10-01,0.0227231852579444
2004-10-04,0.0114287356866034
2004-10-05,-0.00197605000643632
2004-10-06,-0.00301517133711123
2004-10-07,0.00480022043714428
2004-10-08,-0.00754968747805333
2004-10-11,5.22304948587334e-05
2004-10-12,-0.00933866168874277
2004-10-13,0.0137225324016048
2004-10-14,0.00194772513756537
2004-10-15,0.00954890906685906
2004-10-18,-0.00572192442415879
2004-10-19,0.0215248192642462
2004-10-20,-0.0176698813516699
2004-10-21,0.00389143866869908
2004-10-22,0.0053682784748923
2004-10-25,-0.0147374662362475
2004-10-26,-0.00136239326526376
2004-10-27,0.0164430018898655
2004-10-28,0.00330852079971018
2004-10-29,0.00198775829778288
2004-11-01,0.0114786055959637
2004-11-02,0.00474048784753987
2004-11-03,0.00108321754296606
2004-11-04,-0.00226553266585723
2004-11-05,0.00858241653607978
2004-11-08,-0.0041970887597066
2004-11-09,0.00617192697169042
2004-11-10,0.0121946740128558
2004-11-11,0.0121092881000803
2004-11-12,-0.000890120750881553
2004-11-15,-0.00113275551360154
2004-11-16,-0.00863338795262031
2004-11-17,0.0131739414050313
2004-11-18,0.00182108571544098
2004-11-19,-0.00818697473121448
2004-11-22,-0.00548112439742057
2004-11-23,-0.00135816108451446
2004-11-24,0.00311714508592632
2004-11-25,0.00703655584235224
2004-11-26,0.00368167834611526
2004-11-29,-0.00224131606597739
2004-11-30,-0.00448958609194158
2004-12-01,0.00341914848336907
2004-12-02,0.00863180778281847
2004-12-03,-0.0103313707542737
2004-12-07,0.00243873479501201
2004-12-08,-0.0127718200194187
2004-12-09,-0.0125692238717378
2004-12-10,-0.00110473388863129
2004-12-13,-0.00608995853066349
2004-12-14,-0.00117875535029319
2004-12-15,-0.00285040837581543
2004-12-16,-0.00430076928798007
2004-12-17,-0.0132064809672736
2004-12-20,0.0117212247470384
2004-12-21,0.01012159577375
2004-12-22,0.00872558759642983
2004-12-23,0.00148930668224611
2004-12-27,-0.00473382966820155
2004-12-28,-0.00141889630366297
2004-12-29,-0.00122204884025639
2004-12-30,4.81710264120569e-05
2005-01-03,0.00529855766837773
2005-01-04,0.00322626499135149
2005-01-05,-0.00569626399588631
2005-01-07,0.00773353102138653
2005-01-10,0.00675105619312879
2005-01-11,-0.011557181455482
2005-01-12,-0.0103750704524445
2005-01-13,0.00277826627794606
2005-01-14,0.00282527235078433
2005-01-17,0.00952367200447941
2005-01-18,-0.00163852358059524
2005-01-19,-0.00494433248327738
2005-01-20,-0.0185333904986179
2005-01-21,-0.00336754669496316
2005-01-24,-0.00494572621545634
2005-01-25,0.00347461346157961
2005-01-26,0.00568689017848504
2005-01-27,0.0234528069263956
2005-01-28,-0.00472152247218727
2005-01-31,0.00957738011486469
2005-02-01,0.00978584845000649
2005-02-02,0.00957181685725081
2005-02-03,0.00956184830294672
2005-02-04,0.00361616904590073
2005-02-07,0.00553810205010969
2005-02-08,0.00605043144394588
2005-02-09,0.00261447220247685
2005-02-10,-0.00662722179727113
2005-02-11,0.0109643449545752
2005-02-14,-0.00113346429135913
2005-02-15,0.00509507491161611
2005-02-16,-0.00294469108481285
2005-02-17,-0.00283007944372844
2005-02-18,0.00349108829965144
2005-02-21,-0.00557532550283116
2005-02-22,0.00466056742861808
2005-02-23,-0.011669569769226
2005-02-24,0.00527510927664353
2005-02-25,0.0120678744129572
2005-02-28,-0.000741976259751533
2005-03-01,0.00361532899493848
2005-03-02,0.000857691779881982
2005-03-03,0.00112224078547909
2005-03-04,0.0080210560163875
2005-03-07,0.00331255907372405
2005-03-08,-0.00441442939930491
2005-03-09,0.000521908321554628
2005-03-10,-0.00673250413392901
2005-03-11,0.00235211504386604
2005-03-14,-0.000206310427433695
2005-03-15,0.00776867086399555
2005-03-16,-0.013733803157169
2005-03-17,0.00343533284641224
2005-03-18,-0.002600426011405
2005-03-21,-0.00572779397850363
2005-03-22,-0.00354082986605188
2005-03-23,-0.0111693722707341
2005-03-24,0.00146240254458048
2005-03-29,0.00380277876650026
2005-03-30,-0.00369593613713307
2005-03-31,0.00301000038024259
2005-04-01,-0.000227460899471381
2005-04-04,-0.0121764770121218
2005-04-05,0.00851098459025043
2005-04-06,0.0041792335483597
2005-04-07,0.0120898047801274
2005-04-08,-0.00162837171816434
2005-04-11,-0.00565532949909303
2005-04-12,-0.00433993982030587
2005-04-13,0.00316759774842903
2005-04-14,-0.00332227419413318
2005-04-15,-0.0230302699572683
2005-04-18,-0.0134630661718158
2005-04-19,0.0113662993235581
2005-04-20,0.00798999772958416
2005-04-21,0.0127184537914691
2005-04-22,0.0103269778013393
2005-04-25,0.0040333828396523
2005-04-26,-0.00543332982925099
2005-04-27,-0.0146646695013529
2005-04-28,-0.000890339585632034
2005-04-29,-0.00160434615225338
2005-05-02,0.0072280864543663
2005-05-03,-0.000311147309948472
2005-05-04,0.00698926207673076
2005-05-06,0.0206540760437264
2005-05-09,0.00408671010187825
2005-05-10,-0.00506061502069775
2005-05-11,-0.00209219631577317
2005-05-12,0.00641929570900393
2005-05-13,0.00560158608036925
2005-05-16,0.00302354391715934
2005-05-17,-0.00109282243029037
2005-05-18,0.0181239867484317
2005-05-19,0.00252553662244444
2005-05-20,-0.00124016464552439
2005-05-23,0.00444680045000985
2005-05-24,0.00146566584539667
2005-05-25,-0.00934390734280756
2005-05-26,0.00608709856011434
2005-05-27,0.0049468248654457
2005-05-30,0.000697696030424138
2005-05-31,-0.00130869668954026
2005-06-01,0.0150754559617291
2005-06-02,0.00166160480864767
2005-06-03,-0.00257058196174665
2005-06-06,-0.00741564126182979
2005-06-07,0.00991828323740496
2005-06-08,-0.00174211860197095
2005-06-09,-0.00362423543574701
2005-06-10,0.00839817775388367
2005-06-13,0.00369411130877887
2005-06-14,0.00780414571652624
2005-06-15,-0.00585459629500175
2005-06-16,0.00816741099768259
2005-06-17,3.45970481798493e-05
2005-06-20,-0.000530008441387699
2005-06-21,0.00576257153023826
2005-06-22,0.00574745081627568
2005-06-23,0.00163294022316397
2005-06-27,-0.0202930674235457
2005-06-28,0.00625307737049936
2005-06-29,0.00847645582955596
2005-06-30,-0.00470224390914402
2005-07-01,0.0036804105487609
2005-07-04,0.00358848547475207
2005-07-05,0.00220599223721056
2005-07-06,0.00726005696415535
2005-07-07,-0.0130382877468616
2005-07-08,0.01812044425913
2005-07-11,0.00780146541039469
2005-07-12,-0.00470740967741508
2005-07-13,0.00907666249395324
2005-07-14,-0.00106962725960431
2005-07-15,0.000748605054688321
2005-07-18,-0.00146403105455653
2005-07-19,0.0139447400879171
2005-07-20,-0.00789634090027527
2005-07-21,-0.036904839479707
2005-07-22,-0.00873779704781771
2005-07-25,-0.000488938293479891
2005-07-26,0.00296015085062524
2005-07-27,0.013184095156707
2005-07-28,0.00858816446156651
2005-07-29,-2.85556938013797e-05
2005-08-01,-0.00303242931584046
2005-08-02,0.00672300771734178
2005-08-03,0.000699108365861272
2005-08-04,-0.00486326139082236
2005-08-05,-0.00581627113755379
2005-08-08,0.00663444327058354
2005-08-09,0.00775578455096661
2005-08-10,0.00873213406449605
2005-08-11,-0.0105074101514126
2005-08-12,0.0015096614276775
2005-08-15,-0.003389931148771
2005-08-16,-0.00651991994648663
2005-08-17,-0.0069470662717684
2005-08-18,-0.000992322198645551
2005-08-19,0.0106296307999632
2005-08-22,0.0027895292057727
2005-08-23,-0.0031179676273622
2005-08-24,-0.00467662097476071
2005-08-25,-0.00589681126788272
2005-08-26,-0.00636471711986592
2005-08-29,0.00165427802382935
2005-08-30,0.00441056657967059
2005-08-31,0.0115251785900869
2005-09-01,0.00703094949758539
2005-09-02,-0.000929924958160047
2005-09-05,0.00446617339722323
2005-09-06,0.00518198825344263
2005-09-07,0.00420396312500837
2005-09-08,-0.00350018386957512
2005-09-09,0.00943569036174377
2005-09-12,0.00320943305755793
2005-09-13,0.0170573750470368
2005-09-14,0.00206022557328015
2005-09-15,-0.000607598741273004
2005-09-16,-0.000930748669340554
2005-09-19,0.00500451535219743
2005-09-20,0.00570774929282523
2005-09-21,-0.00904898957870654
2005-09-22,0.00249114884322868
2005-09-23,0.000736571145019205
2005-09-26,0.00593342682193003
2005-09-27,-0.00376369828284471
2005-09-28,0.00109394669941202
2005-09-29,-4.24744316792237e-05
2005-09-30,0.0129861437370077
2005-10-03,0.00769764445472276
2005-10-04,-0.00151061973237574
2005-10-05,-0.0103036670901454
2005-10-06,-0.0155468645327583
2005-10-07,-0.00509390015177998
2005-10-10,0.00577658905053659
2005-10-11,0.00371883965985117
2005-10-12,-0.00456583290961511
2005-10-13,-0.0176301747071361
2005-10-14,-0.00197162912785099
2005-10-17,0.00321452420149282
2005-10-18,0.00131411413944639
2005-10-19,-0.0189302643339392
2005-10-20,-0.0177941290912946
2005-10-21,-0.00974127096879945
2005-10-24,0.0138389784097038
2005-10-25,0.0023171928086744
2005-10-26,0.0052155450936952
2005-10-27,-0.0122811234783642
2005-10-28,0.000717809327966398
2005-10-31,0.0282081164940833
2005-11-01,0.00604201907348624
2005-11-02,0.000957588725548467
2005-11-03,0.0108018236159586
2005-11-04,0.00531317026556711
2005-11-07,-0.00244386702350757
2005-11-08,-0.00239127633235225
2005-11-09,0.00176024176248607
2005-11-10,0.000395977184419856
2005-11-11,0.0104605969857752
2005-11-14,0.00276783079636981
2005-11-15,-0.0105678823243687
2005-11-16,-0.00732873323177269
2005-11-17,0.00735405709501008
2005-11-18,0.00257545512045414
2005-11-21,0.00276056294238966
2005-11-22,0.000962439040144665
2005-11-23,0.00788570248573867
2005-11-24,-0.0010858847784053
2005-11-25,0.00611602370007256
2005-11-28,-0.00666621647620634
2005-11-29,-0.00515763428640327
2005-11-30,-0.00412325941206802
2005-12-01,0.0150543369903237
2005-12-02,0.00429958037320001
2005-12-05,0.00523367382058189
2005-12-07,0.0171555560047604
2005-12-08,0.00330269121513948
2005-12-09,-0.00451000297117959
2005-12-12,-0.00187286178503879
2005-12-13,0.00321575458098636
2005-12-14,0.00489448479368894
2005-12-15,-0.00558128268158632
2005-12-16,0.010073115531986
2005-12-19,-0.000798551042053825
2005-12-20,-0.00286181168441751
2005-12-21,0.00430256783274819
2005-12-22,0.000736566273134487
2005-12-23,0.00835430408241502
2005-12-27,0.00290995587541794
2005-12-28,-0.0048237039485116
2005-12-29,0.00272633261257873
2005-12-30,-0.00559125854456814
2006-01-02,0.0055406580220157
2006-01-03,0.0094810737748337
2006-01-04,0.0135090307490582
2006-01-05,0.00362294691740068
2006-01-09,0.00795380696453218
2006-01-10,-0.00850284310507317
2006-01-11,0.000593314062492584
2006-01-12,-0.000698509530089207
2006-01-13,-0.00489179775347584
2006-01-16,0.00187236214584636
2006-01-17,-0.00559587564562076
2006-01-18,-0.00713446064195785
2006-01-19,0.0103023551340573
2006-01-20,-0.00602649030331743
2006-01-23,-0.00543271418400633
2006-01-24,-0.00336797071917638
2006-01-25,0.0106576776703545
2006-01-26,-0.0040603978183153
2006-01-27,0.0115509624999852
2006-01-30,0.00275275632515351
2006-01-31,0.0027084228034252
2006-02-01,0.0132487940852499
2006-02-02,-0.00392920655716261
2006-02-03,-0.00237502959994938
2006-02-06,0.00202816398281586
2006-02-07,-0.00358138803999344
2006-02-08,0.000185950607752484
2006-02-09,0.00834974807200375
2006-02-10,-0.00575884949039729
2006-02-13,0.00269950833737282
2006-02-14,0.0099718251167321
2006-02-15,0.0117648285981183
2006-02-16,0.00516852104923715
2006-02-17,0.00257781009220638
2006-02-20,0.00630291980344426
2006-02-21,0.00950190670690942
2006-02-22,0.00164035680557854
2006-02-23,0.00114279458518674
2006-02-24,0.00417207377395832
2006-02-27,0.00192458130355933
2006-02-28,-0.0148014568555168
2006-03-01,0.00210396680482984
2006-03-02,0.00231748018121965
2006-03-03,-0.00343175822131375
2006-03-06,0.00739772737496521
2006-03-07,0.00291257800551482
2006-03-08,0.00952270700895716
2006-03-09,0.0164554421821213
2006-03-10,0.00292669803809259
2006-03-13,0.0039986761212951
2006-03-14,0.00756690255781557
2006-03-15,-0.00141776179677253
2006-03-16,0.00439102265536417
2006-03-17,-0.00148819042014738
2006-03-20,0.00624669035376918
2006-03-21,0.0032530262374709
2006-03-22,-0.00941968520674762
2006-03-23,-0.00544804658223963
2006-03-24,0.00308513755913466
2006-03-27,-0.0010583913094196
2006-03-28,-0.0106733315621223
2006-03-29,0.00498437982208686
2006-03-30,0.0249146632646906
2006-03-31,-0.0112719470233209
2006-04-03,0.00566726458257365
2006-04-04,-0.00918251800820245
2006-04-05,0.00481361256767982
2006-04-06,0.00191792023533279
2006-04-07,-0.00410514165547544
2006-04-10,-0.00256391699252219
2006-04-11,0.00764536599055236
2006-04-12,-0.00846946101697064
2006-04-13,0.00363758308983095
2006-04-18,-0.000436289960435988
2006-04-19,0.0107320947226326
2006-04-20,0.0267196678368634
2006-04-21,0.0107942194195415
2006-04-24,-0.00587433510300903
2006-04-25,-0.00612752229419666
2006-04-26,0.000606052512909582
2006-04-27,-0.0159736701354991
2006-04-28,-0.0117991576799372
2006-05-02,0.00534926464766325
2006-05-03,-0.00271133046308933
2006-05-04,0.00700629028827495
2006-05-05,0.0022919951650613
2006-05-08,0.00118093314583061
2006-05-09,0.0034281689201582
2006-05-10,-0.00960346256331882
2006-05-11,-0.0153585156510488
2006-05-12,-0.0283646934798581
2006-05-15,-0.00463695116351213
2006-05-16,0.00119464183866944
2006-05-17,-0.0268424195568713
2006-05-18,-0.0203842472417755
2006-05-19,-0.00170961665134315
2006-05-22,-0.036942195269356
2006-05-23,0.0410254256608392
2006-05-24,-0.00894420361433428
2006-05-26,0.0341481739065712
2006-05-29,0.00142599608863201
2006-05-30,-0.0210551494658445
2006-05-31,0.00615907364962689
2006-06-01,0.0130522374531263
2006-06-02,0.000104666199232706
2006-06-05,-0.0080955896254018
2006-06-06,-0.0358017240010074
2006-06-07,0.00391584233557412
2006-06-08,-0.0314190309759976
2006-06-09,0.0186725104731111
2006-06-12,-0.016857262663735
2006-06-13,-0.0295284676224745
2006-06-14,0.00343873217605013
2006-06-15,0.0347980371356077
2006-06-16,-0.0118787402084624
2006-06-19,0.0166301825983127
2006-06-20,-0.00238359817094342
2006-06-21,0.001149780094088
2006-06-22,-0.000689553797744482
2006-06-26,0.00251496060732181
2006-06-27,-0.0036251981691496
2006-06-28,-0.0139345832435411
2006-06-29,0.0209683823020541
2006-06-30,0.0248617240522255
2006-07-03,0.0059294706293942
2006-07-04,0.00224937623066834
2006-07-05,-0.0109764898021192
2006-07-06,0.00495391705069121
2006-07-07,-0.0107506337014534
2006-07-10,0.00179095462563772
2006-07-11,-0.0101411156278809
2006-07-12,0.00521989177754896
2006-07-13,-0.0236106185545218
2006-07-14,-0.00983330527024754
2006-07-17,-0.00558737932475306
2006-07-18,-0.000304146654875359
2006-07-19,0.0344132399029855
2006-07-20,0.0084124734231041
2006-07-21,-0.0109040179355809
2006-07-24,0.0147427858168931
2006-07-25,0.00105968055532862
2006-07-26,-0.00824346852885983
2006-07-27,0.0104455277366026
2006-07-28,-0.000622393364239763
2006-07-31,-0.000665851813049222
2006-08-01,-0.00495178676681292
2006-08-02,0.00312212093506762
2006-08-03,-0.00676279679867063
2006-08-04,0.0118305861010294
2006-08-07,-0.0150272652955056
2006-08-08,0.00671754141285288
2006-08-09,0.0102795912990017
2006-08-10,-0.00407788080022908
2006-08-11,-0.00114992696567107
2006-08-14,0.00965279533720115
2006-08-15,0.00794477893918045
2006-08-16,0.0165967264545752
2006-08-17,0.00388687405672068
2006-08-18,-0.00524283891929993
2006-08-21,0.00198953800761993
2006-08-22,0.0126902010576293
2006-08-23,-0.00865089209893339
2006-08-24,-0.00504656948759551
2006-08-25,-0.00120916122750707
2006-08-28,0.00533216595830623
2006-08-29,-0.0017204518290322
2006-08-30,0.00545692469578815
2006-08-31,-0.00489620580388779
2006-09-01,-0.00476186730817428
2006-09-04,0.00104995884838719
2006-09-05,-0.00803560251229588
2006-09-06,-0.0138672554499213
2006-09-07,-0.0129646731392032
2006-09-08,0.0036303661203207
2006-09-11,-0.00661646609715793
2006-09-12,0.0155482786294644
2006-09-13,0.00696926417214462
2006-09-14,-0.00437991996306335
2006-09-15,-0.000757171263394328
2006-09-18,-0.00352731451945369
2006-09-19,-0.00497398021271172
2006-09-20,0.00634379366294279
2006-09-21,0.00444913273649931
2006-09-22,-0.0100584155640019
2006-09-25,-0.00734828137731252
2006-09-26,0.0134770605836318
2006-09-27,0.0142346701555339
2006-09-28,0.00625302157332249
2006-09-29,0.00118359650550755
2006-10-02,-0.00368208717095778
2006-10-03,-0.00419094764375374
2006-10-04,-0.00323781126234794
2006-10-05,0.00817848110660104
2006-10-06,0.000614950430238833
2006-10-09,0.00381306583395683
2006-10-10,0.0136947379102726
2006-10-11,0.00892602907938994
2006-10-12,0.00652312197036429
2006-10-13,0.002145678303786
2006-10-16,0.00563414455542731
2006-10-17,-0.0120007129566835
2006-10-18,0.0144554324749469
2006-10-19,-0.00990771092515713
2006-10-20,0.00100539496251129
2006-10-23,0.0047057304659122
2006-10-24,-0.000227596202954846
2006-10-25,-0.00288535689544745
2006-10-26,0.00400574590222136
2006-10-27,0.00488846722126601
2006-10-30,-0.00513861595179716
2006-10-31,0.00104152042392164
2006-11-01,-0.00307564856067465
2006-11-02,-0.0109926421273381
2006-11-03,-0.00013121666517793
2006-11-06,0.01126074959913
2006-11-07,0.00752462679486886
2006-11-08,-0.00121443160379649
2006-11-09,0.00715131772159167
2006-11-10,-0.00436964554330593
2006-11-13,0.00192909365020186
2006-11-14,0.00603177685014401
2006-11-15,0.0115891590059635
2006-11-16,0.00024271561678923
2006-11-17,-0.00726062815241814
2006-11-20,0.00130007642485391
2006-11-21,0.00827536068121677
2006-11-22,0.0109383210216431
2006-11-23,-0.000562646740466225
2006-11-24,-0.00533768914997747
2006-11-27,-0.0206468635198768
2006-11-28,-0.00960115153663532
2006-11-29,0.0153547970047462
2006-11-30,-0.0121198655342258
2006-12-01,-0.0055990302799624
2006-12-04,0.00286203615604183
2006-12-05,0.0133184134140484
2006-12-07,0.00933186380465266
2006-12-08,-0.00235989826781773
2006-12-11,0.00675001461157135
2006-12-12,0.00372392696965431
2006-12-13,0.00190658471051577
2006-12-14,-9.02671066663919e-05
2006-12-15,0.00782875413849063
2006-12-18,0.00350692636183732
2006-12-19,-0.0106064867815919
2006-12-20,0.00395385041458262
2006-12-21,-0.00149527124387545
2006-12-22,-0.000954388197399376
2006-12-27,0.0111587829981754
2006-12-28,-0.00249656334071256
2006-12-29,-0.000394634220810233
2007-01-02,0.0107091987113223
2007-01-03,-0.00451048214258191
2007-01-04,-0.00916406200791568
2007-01-05,-0.0198232146913968
2007-01-08,-0.000787828527685619
2007-01-09,0.00154604237624466
2007-01-10,-0.00904626930366564
2007-01-11,0.017693783053893
2007-01-12,0.00173398043320005
2007-01-15,0.0132115969279857
2007-01-16,0.00259374967565153
2007-01-17,0.002381028790779
2007-01-18,-0.00392143092467085
2007-01-19,0.0101184897021376
2007-01-22,-0.00325282196932747
2007-01-23,-0.00299362965495525
2007-01-24,0.0133635626526745
2007-01-25,0.0123678387268078
2007-01-26,0.00318859636316774
2007-01-29,0.0056022015387487
2007-01-30,0.00902017613196316
2007-01-31,-0.00554789547919219
2007-02-01,0.0054087656218142
2007-02-02,0.00135728298064085
2007-02-05,0.0041651230222828
2007-02-06,-0.00102909100568549
2007-02-07,0.00409302875264057
2007-02-08,-0.00671086302561644
2007-02-09,0.00629308412470039
2007-02-12,-0.00765205991333287
2007-02-13,0.00381004554650873
2007-02-14,0.017230356398756
2007-02-15,-0.000457090618215174
2007-02-16,0.00569686846628298
2007-02-19,0.00690156123257023
2007-02-20,-0.000848649527836946
2007-02-21,-0.00420950624483516
2007-02-22,0.00334933796964536
2007-02-23,0.00269985336259693
2007-02-26,0.00580573442922861
2007-02-27,-0.0342361023338823
2007-02-28,-0.017445424622757
2007-03-01,-0.0132885873777949
2007-03-02,0.00887585675615608
2007-03-05,-0.00932996110671807
2007-03-06,0.00489069062725949
2007-03-07,0.0126088380102349
2007-03-08,0.0147601696970424
2007-03-09,-0.0017948271606031
2007-03-12,-0.00191726782438388
2007-03-13,-0.0102315801942667
2007-03-14,-0.0253821028748099
2007-03-15,0.0204978382665199
2007-03-16,0.00509297512373963
2007-03-19,0.0124678874827278
2007-03-20,-0.00167121257508623
2007-03-21,0.00601992230065853
2007-03-22,0.0191839958400172
2007-03-23,0.00291878612382907
2007-03-26,-0.00748689792862491
2007-03-27,-0.00399508713564547
2007-03-28,-0.00883493269663039
2007-03-29,0.00802711625309814
2007-03-30,0.00221383422871499
2007-04-02,-0.00492600328529521
2007-04-03,0.0128193634267607
2007-04-04,0.00645892525715905
2007-04-05,0.0034310023421442
2007-04-10,0.00494646254569429
2007-04-11,-0.000828568747031494
2007-04-12,-0.00492809478944592
2007-04-13,0.00323142597517277
2007-04-16,0.0070493616891856
2007-04-17,0.000567211762518554
2007-04-18,-0.00764122735033063
2007-04-19,0.00914863949037563
2007-04-20,0.0141660403091663
2007-04-23,0.0014952625253777
2007-04-24,-0.00917239767643719
2007-04-25,0.00838689207667523
2007-04-26,0.0103804108727008
2007-04-27,-0.00456550535643083
2007-04-30,-0.001665700775543
2007-05-02,0.0112643195790809
2007-05-03,8.22662336415547e-05
2007-05-04,0.000615118010344545
2007-05-07,0.00103035152524915
2007-05-08,-0.0182452778538188
2007-05-09,-0.00210334555560195
2007-05-10,-0.00492715448911272
2007-05-11,0.00347076618942071
2007-05-14,0.0176174840960393
2007-05-15,0.00543381117506173
2007-05-16,0.00528957264957269
2007-05-18,0.00707913559455756
2007-05-21,0.00638821125582296
2007-05-22,-0.0035075882914556
2007-05-23,0.00634216819002628
2007-05-24,0.000416696409451074
2007-05-25,0.00296917463366941
2007-05-28,0.00593144072649929
2007-05-29,-0.00610509677453587
2007-05-30,0.00401323513715452
2007-05-31,0.013789963075571
2007-06-01,0.0131497311156124
2007-06-04,0.000243227997785048
2007-06-05,-0.00784693814198302
2007-06-06,-0.0120981619832641
2007-06-07,-0.0127988119662029
2007-06-08,0.00176095248280027
2007-06-11,0.0115417188567526
2007-06-12,-0.011168177860642
2007-06-13,0.00195931769851772
2007-06-14,0.0197128639574497
2007-06-15,0.0123365442703665
2007-06-18,-0.00481360397745752
2007-06-19,-0.00206159556782863
2007-06-20,0.00529104652068874
2007-06-21,-0.015116085785574
2007-06-25,-0.00766223885687293
2007-06-26,-0.00337073304851741
2007-06-27,-0.00935590918375192
2007-06-28,0.0126950039362277
2007-06-29,8.99007125953927e-05
2007-07-02,0.008719585224824
2007-07-03,0.0115142571823227
2007-07-04,0.00347222222222213
2007-07-05,-0.00707707139045253
2007-07-06,0.00745692891037992
2007-07-09,0.00338937839884348
2007-07-10,-0.0050750407984228
2007-07-11,-0.0048613104334582
2007-07-12,0.0137309978597556
2007-07-13,0.00881498025451259
2007-07-16,-0.00151688262411376
2007-07-17,-0.00456689173141521
2007-07-18,-0.00873769530717429
2007-07-19,0.000851900055188669
2007-07-20,-0.00780572941225977
2007-07-23,-0.000938377835584789
2007-07-24,-0.0126132808133777
2007-07-25,-0.015905485001018
2007-07-26,-0.0218330525878374
2007-07-27,0.00726843431926227
2007-07-30,0.00410531917589524
2007-07-31,0.0167876882474465
2007-08-01,-0.0231244719959507
2007-08-02,0.0305249718008353
2007-08-03,-0.0193735409965119
2007-08-06,-0.0126488389217148
2007-08-07,0.00657551289910083
2007-08-08,0.0240557155816416
2007-08-09,-0.0156971840181826
2007-08-10,-0.0300009770553344
2007-08-13,0.0375694927032661
2007-08-14,-0.00950495331689199
2007-08-15,-0.011653513003648
2007-08-16,-0.0367228888478471
2007-08-17,0.0165982393059227
2007-08-20,0.0140770615063161
2007-08-21,0.000398529380776992
2007-08-22,0.0250735383003587
2007-08-23,-0.00299018964073958
2007-08-24,0.00545977526478972
2007-08-27,0.00446851497184241
2007-08-28,-0.0169756194508498
2007-08-29,0.0240325861904013
2007-08-30,0.0159195332902632
2007-08-31,0.00961963070959518
2007-09-03,0.00108530235939414
2007-09-04,0.0108137895989164
2007-09-05,-0.01302318629882
2007-09-06,0.0105372654561475
2007-09-07,-0.0146632235081563
2007-09-10,-0.00948775621478269
2007-09-11,0.0163953446782303
2007-09-12,-0.00885249700668196
2007-09-13,0.00171114696206469
2007-09-14,-0.0035988543834184
2007-09-17,-0.00381053519279122
2007-09-18,0.0142239780108378
2007-09-19,0.0394861807383898
2007-09-20,-0.00745301387754153
2007-09-21,0.011906000441117
2007-09-24,-0.0014796841585787
2007-09-25,-0.0117784087492514
2007-09-26,0.0175935357280391
2007-09-27,0.00795701866549144
2007-09-28,-0.00122549517562857
2007-10-01,-0.00570049999389751
2007-10-02,0.00027659370757492
2007-10-03,-0.00428601698208442
2007-10-04,-0.0135575478922166
2007-10-05,0.00776523875006556
2007-10-08,-0.00343986842214004
2007-10-09,0.00165537649033638
